"","query","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"768","Porites_compressa_HIv1___TS.g5217.t1",279.933824712733,-11.2811283877361,2.93042717391184,-3.8496532137589,0.000118285175287461,0.00197850437726917,"A3KN83",0,"Protein strawberry notch homolog 1 (Monocyte protein 3) (MOP-3)","negative regulation of canonical NF-kappaB signal transduction [GO:0043124]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of neuroinflammatory response [GO:0150079]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of neural precursor cell proliferation [GO:2000179]; regulation of DNA-templated transcription [GO:0006355]","GO:0005634; GO:0006355; GO:0031490; GO:0042393; GO:0043124; GO:0043409; GO:0090263; GO:0150079; GO:2000179","nucleus [GO:0005634]","chromatin DNA binding [GO:0031490]; histone binding [GO:0042393]"
"769","Porites_compressa_HIv1___RNAseq.g21186.t1",980.070608229638,-4.64040900792827,1.20568002719444,-3.84878981426463,0.000118702802300509,0.0019829079302371,"Q4LDE5",6.3e-42,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","epidermis development [GO:0008544]; gene expression [GO:0010467]; lymph circulation [GO:0003017]; lymph vessel morphogenesis [GO:0036303]; negative regulation of vasoconstriction [GO:0045906]; positive regulation of platelet activation [GO:0010572]; Tie signaling pathway [GO:0048014]; tight junction organization [GO:0120193]","GO:0003017; GO:0003682; GO:0005178; GO:0005509; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0010467; GO:0010572; GO:0016020; GO:0036303; GO:0045906; GO:0048014; GO:0098640; GO:0120193","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]","calcium ion binding [GO:0005509]; chromatin binding [GO:0003682]; integrin binding [GO:0005178]; integrin binding involved in cell-matrix adhesion [GO:0098640]"
"770","Porites_compressa_HIv1___RNAseq.g6569.t1",281.976499696567,-11.2914297423975,2.93626783873847,-3.84550400798885,0.000120304897897084,0.0020070606732285,"P32442",2.15e-32,"Homeobox protein MOX-1 (Mesenchyme homeobox 1)","hematopoietic stem cell differentiation [GO:0060218]; positive regulation of transcription by RNA polymerase II [GO:0045944]; sclerotome development [GO:0061056]; somite development [GO:0061053]; somite specification [GO:0001757]","GO:0000978; GO:0001228; GO:0001757; GO:0003682; GO:0003700; GO:0005634; GO:0005737; GO:0043565; GO:0045944; GO:0060218; GO:0061053; GO:0061056; GO:0071837","cytoplasm [GO:0005737]; nucleus [GO:0005634]","chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; HMG box domain binding [GO:0071837]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]"
"771","Porites_compressa_HIv1___RNAseq.g24859.t1",337.368939772161,-9.10667730623818,2.36856154528892,-3.84481345834201,0.00012064417908577,0.00201011040795824,"Q66IC8",4.28e-07,"Dynein light chain Tctex-type 5 (Tctex1 domain-containing protein 1)","cilium assembly [GO:0060271]; microtubule-based movement [GO:0007018]","GO:0005737; GO:0005868; GO:0007018; GO:0045505; GO:0060271","cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]","dynein intermediate chain binding [GO:0045505]"
"772","Porites_compressa_HIv1___RNAseq.g23601.t1",277.408143856546,-11.2679722483305,2.93807600526994,-3.83515342289291,0.000125485939013899,0.00208807302146704,NA,NA,NA,NA,NA,NA,NA
"773","Porites_compressa_HIv1___RNAseq.g17284.t1",276.027479634243,-11.2608836244977,2.94086522482122,-3.82910564192286,0.000128609794053301,0.00213728514153779,NA,NA,NA,NA,NA,NA,NA
"774","Porites_compressa_HIv1___TS.g29981.t1",288.918309924404,-11.3270273507879,2.9629133555199,-3.82293573643849,0.00013187215751542,0.00218866890884119,NA,NA,NA,NA,NA,NA,NA
"775","Porites_compressa_HIv1___RNAseq.g30440.t1",317.482538389872,-11.4622530722463,2.99894581716863,-3.82209408607056,0.000132323180766523,0.00219332074855066,NA,NA,NA,NA,NA,NA,NA
"776","Porites_compressa_HIv1___TS.g21927.t1",320.131672411244,-11.4751293352011,3.00395333841364,-3.82000918205373,0.000133446706159019,0.00220909328262727,"Q6AXZ5",6.31e-06,"Zinc finger MYND domain-containing protein 10","cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]; motile cilium assembly [GO:0044458]; outer dynein arm assembly [GO:0036158]; positive regulation of motile cilium assembly [GO:1905505]; protein folding [GO:0006457]; protein localization to cilium [GO:0061512]","GO:0003341; GO:0005737; GO:0006457; GO:0008270; GO:0016324; GO:0034451; GO:0036158; GO:0036159; GO:0044183; GO:0044458; GO:0060090; GO:0061512; GO:0120293; GO:1905505","apical plasma membrane [GO:0016324]; centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; dynein axonemal particle [GO:0120293]","molecular adaptor activity [GO:0060090]; protein folding chaperone [GO:0044183]; zinc ion binding [GO:0008270]"
"777","Porites_compressa_HIv1___RNAseq.g3915.t1",277.634805044219,-11.2690168229831,2.95076851783208,-3.81901079494449,0.000133987899883517,0.00221519763436764,"A6QLU6",4.54e-64,"Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133) [Cleaved into: Adhesion G-protein coupled receptor D1, N-terminal fragment (ADGRD1 N-terminal fragment); Adhesion G-protein coupled receptor D1, C-terminal fragment (ADGRD1 C-terminal fragment)]","adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007166; GO:0007186; GO:0007189","plasma membrane [GO:0005886]","G protein-coupled receptor activity [GO:0004930]"
"778","Porites_compressa_HIv1___RNAseq.21227_t",273.768672792295,-11.2489860470758,2.94591628528697,-3.81850159940303,0.000134264714142759,0.00221692097413609,NA,NA,NA,NA,NA,NA,NA
"779","Porites_compressa_HIv1___RNAseq.g22141.t1",292.340286983152,-11.343296027394,2.9717229268339,-3.81707726684979,0.000135041889177799,0.00222689102487549,"Q9H6E4",2.45e-37,"Coiled-coil domain-containing protein 134","angiogenesis [GO:0001525]; embryonic hemopoiesis [GO:0035162]; embryonic liver development [GO:1990402]; placenta development [GO:0001890]; positive regulation of MyD88-dependent toll-like receptor signaling pathway [GO:0034126]; positive regulation of Wnt signaling pathway [GO:0030177]; regulation of ossification [GO:0030278]; regulation of protein glycosylation [GO:0060049]; ventricular system development [GO:0021591]","GO:0001525; GO:0001890; GO:0005576; GO:0005634; GO:0005788; GO:0005829; GO:0016020; GO:0021591; GO:0030177; GO:0030278; GO:0030674; GO:0034126; GO:0035162; GO:0043231; GO:0060049; GO:1990402","cytosol [GO:0005829]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleus [GO:0005634]","protein-macromolecule adaptor activity [GO:0030674]"
"780","Porites_compressa_HIv1___RNAseq.g7875.t1",277.133735979663,-11.2668183553183,2.95443148065566,-3.81353178406354,0.00013699489777608,0.00225618840631532,NA,NA,NA,NA,NA,NA,NA
"781","Porites_compressa_HIv1___RNAseq.g3929.t1",279.322465716612,-11.2782100260959,2.95766309179396,-3.81321660921668,0.000137169791789838,0.00225618840631532,NA,NA,NA,NA,NA,NA,NA
"782","Porites_compressa_HIv1___TS.g8897.t1",285.134417426565,-11.3073353568104,2.9666962152684,-3.81142339367816,0.000138168876450459,0.00226971532849437,"P56407",2.88e-25,"Homeobox protein ceh-9","cell differentiation [GO:0030154]; neuron differentiation [GO:0030182]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0030154; GO:0030182","nucleus [GO:0005634]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]"
"783","Porites_compressa_HIv1___RNAseq.g10399.t1c",364.337349500492,-11.6617077293835,3.06403041918349,-3.8060025959178,0.000141230900396391,0.00231705254979825,"Q9Z0T6",2.54e-124,"Polycystin family receptor for egg jelly (PKD and REJ homolog) (Polycystic kidney disease and receptor for egg jelly-related protein)","regulation of acrosome reaction [GO:0060046]","GO:0002080; GO:0005509; GO:0005634; GO:0060046; GO:0097524","acrosomal membrane [GO:0002080]; nucleus [GO:0005634]; sperm plasma membrane [GO:0097524]","calcium ion binding [GO:0005509]"
"784","Porites_compressa_HIv1___RNAseq.g3506.t1",16373.3006772964,-2.79355920316604,0.734250236959761,-3.80464188167382,0.000142009495632057,0.00232685456746098,NA,NA,NA,NA,NA,NA,NA
"785","Porites_compressa_HIv1___RNAseq.g7171.t1",319.122566005023,-9.02603479346978,2.37419284525494,-3.8017277372852,0.000143690577574596,0.00235140020321434,NA,NA,NA,NA,NA,NA,NA
"786","Porites_compressa_HIv1___RNAseq.g4605.t1",272.073478257258,-11.2398747357433,2.95811864189208,-3.79967002559234,0.000144888878719796,0.00236799304838996,"Q5TGI0",2.79e-45,"Failed axon connections homolog","","GO:0005737; GO:0016020","cytoplasm [GO:0005737]; membrane [GO:0016020]",""
"787","Porites_compressa_HIv1___RNAseq.g9501.t1",276.802866184968,-11.2646055731167,2.9694777238471,-3.79346357194519,0.000148560434124703,0.0024249140238449,NA,NA,NA,NA,NA,NA,NA
"788","Porites_compressa_HIv1___RNAseq.g4383.t2",275.507075620812,-11.2583758669003,2.96918270267826,-3.79174237299208,0.000149594054987852,0.0024378007992028,"P34147",8.27e-63,"Rho-related protein racA","actin filament organization [GO:0007015]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; mitotic cytokinesis [GO:0000281]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; response to bacterium [GO:0009617]; signal transduction [GO:0007165]; small GTPase-mediated signal transduction [GO:0007264]","GO:0000281; GO:0003924; GO:0005525; GO:0005856; GO:0005886; GO:0007015; GO:0007163; GO:0007165; GO:0007264; GO:0008360; GO:0009617; GO:0019901; GO:0030865; GO:0031410; GO:0032956; GO:0042995","cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]"
"789","Porites_compressa_HIv1___RNAseq.g26751.t1",270.838959178784,-11.2333010404709,2.96274524544837,-3.7915177005949,0.000149729474589056,0.0024378007992028,"Q07496",6.37e-89,"Ephrin type-A receptor 4 (EC 2.7.10.1) (EPH-like kinase 8) (EK8) (cEK8)","axon guidance [GO:0007411]; cell adhesion [GO:0007155]; ephrin receptor signaling pathway [GO:0048013]; fasciculation of sensory neuron axon [GO:0097155]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation of Rho guanyl-nucleotide exchange factor activity [GO:2001108]; protein autophosphorylation [GO:0046777]; regulation of GTPase activity [GO:0043087]; segmentation [GO:0035282]; somitogenesis [GO:0001756]","GO:0001756; GO:0004672; GO:0005004; GO:0005005; GO:0005524; GO:0005737; GO:0005886; GO:0007155; GO:0007411; GO:0018108; GO:0030425; GO:0031901; GO:0035282; GO:0043087; GO:0046777; GO:0048013; GO:0097155; GO:0097161; GO:2001108","cytoplasm [GO:0005737]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; plasma membrane [GO:0005886]","ATP binding [GO:0005524]; DH domain binding [GO:0097161]; GPI-linked ephrin receptor activity [GO:0005004]; protein kinase activity [GO:0004672]; transmembrane-ephrin receptor activity [GO:0005005]"
"790","Porites_compressa_HIv1___RNAseq.g31492.t1",2081.75416964881,3.65981547954019,0.965993044209568,3.78865614144754,0.000151464384841723,0.00246292593376806,"A1ZAY1",3.36e-10,"SH3 domain-containing protein Dlish (Dachs ligand with SH3 domains)","establishment of epithelial cell planar polarity [GO:0090163]; establishment of planar polarity [GO:0001736]; negative regulation of hippo signaling [GO:0035331]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein localization involved in establishment of planar polarity [GO:0090251]","GO:0001736; GO:0005737; GO:0005929; GO:0016327; GO:0032436; GO:0035331; GO:0045179; GO:0045296; GO:0090163; GO:0090251; GO:0120219","apical cortex [GO:0045179]; apicolateral plasma membrane [GO:0016327]; cilium [GO:0005929]; cytoplasm [GO:0005737]; subapical part of cell [GO:0120219]","cadherin binding [GO:0045296]"
"791","Porites_compressa_HIv1___RNAseq.g33611.t1",269.905536007285,-11.2286338742559,2.96474833344048,-3.78738179817963,0.000152243070319168,0.00247245825704176,NA,NA,NA,NA,NA,NA,NA
"792","Porites_compressa_HIv1___RNAseq.g23067.t1",14192.9859112063,2.53325359828615,0.670649402764975,3.77731432823466,0.0001585286062584,0.00257128595453966,"Q0DAE4",2.68e-28,"Glutaredoxin-C8 (Glutaredoxin-C4 homolog)","cellular response to oxidative stress [GO:0034599]","GO:0005737; GO:0015038; GO:0034599","cytoplasm [GO:0005737]","glutathione disulfide oxidoreductase activity [GO:0015038]"
"793","Porites_compressa_HIv1___RNAseq.g33034.t1",372.444417792526,-7.24548726012422,1.91972241616716,-3.77423694129189,0.000160498164307338,0.00259994882558898,"Q5ZJN2",1.08e-54,"Ras-related protein Rab-11A (EC 3.6.5.2)","exocytosis [GO:0006887]; melanosome transport [GO:0032402]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; protein localization to cilium [GO:0061512]; regulation of cilium assembly [GO:1902017]; regulation of early endosome to recycling endosome transport [GO:1902954]; regulation of endocytic recycling [GO:2001135]; regulation of protein localization to centrosome [GO:1904779]","GO:0000139; GO:0003924; GO:0003925; GO:0005525; GO:0005794; GO:0006887; GO:0030133; GO:0030666; GO:0032154; GO:0032402; GO:0032588; GO:0045335; GO:0055038; GO:0061512; GO:0098837; GO:0098887; GO:1902017; GO:1902954; GO:1904779; GO:2001135","cleavage furrow [GO:0032154]; endocytic vesicle membrane [GO:0030666]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; phagocytic vesicle [GO:0045335]; postsynaptic recycling endosome [GO:0098837]; recycling endosome membrane [GO:0055038]; trans-Golgi network membrane [GO:0032588]; transport vesicle [GO:0030133]","G protein activity [GO:0003925]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]"
"794","Porites_compressa_HIv1___RNAseq.g3959.t1",306.686125824203,-11.4132286867785,3.02519592605462,-3.77272380558286,0.000161475008857542,0.00261247854380855,"Q5R3Z8",2.83e-24,"F-box/LRR-repeat protein 2 (F-box and leucine-rich repeat protein 2)","negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; regulation of inflammatory response [GO:0050727]; regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051896]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]","GO:0005516; GO:0005737; GO:0010506; GO:0016020; GO:0016567; GO:0019005; GO:0031146; GO:0050727; GO:0051896; GO:1900226; GO:1990756","cytoplasm [GO:0005737]; membrane [GO:0016020]; SCF ubiquitin ligase complex [GO:0019005]","calmodulin binding [GO:0005516]; ubiquitin-like ligase-substrate adaptor activity [GO:1990756]"
"795","Porites_compressa_HIv1___RNAseq.g7134.t1",306.24778078343,-11.4111657106013,3.02767437457212,-3.76895408781005,0.000163933035155475,0.00264652025073249,"Q8VE62",3.71e-36,"Polyadenylate-binding protein-interacting protein 1 (PABP-interacting protein 1) (PAIP-1) (Poly(A)-binding protein-interacting protein 1)","CRD-mediated mRNA stabilization [GO:0070934]; negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900152]; positive regulation of cytoplasmic translation [GO:2000767]","GO:0003723; GO:0005829; GO:0070934; GO:0106002; GO:1900152; GO:2000767","cytosol [GO:0005829]; mCRD-mediated mRNA stability complex [GO:0106002]","RNA binding [GO:0003723]"
"796","Porites_compressa_HIv1___RNAseq.g23426.t1",298.802177196263,-11.374768807983,3.01808818042778,-3.7688656288269,0.000163991134951196,0.00264652025073249,NA,NA,NA,NA,NA,NA,NA
"797","Porites_compressa_HIv1___RNAseq.g3472.t1",201.793636882852,11.6971539745283,3.10441723955066,3.76790652541967,0.000164622318380459,0.00265337302624264,"Q5M7P4",7.46e-81,"SEC14 domain and spectrin repeat-containing protein 1","blood vessel morphogenesis [GO:0048514]","GO:0048514","",""
"798","Porites_compressa_HIv1___RNAseq.g32392.t1",874.96707469224,-5.21514401670261,1.38795897023226,-3.75741944002127,0.000171674608451594,0.00276357396011175,"Q6P988",1.4e-99,"Palmitoleoyl-protein carboxylesterase NOTUM (EC 3.1.1.98) (hNOTUM)","bone development [GO:0060348]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of Wnt signaling pathway [GO:0030178]; protein depalmitoleylation [GO:1990697]; regulation of bone mineralization [GO:0030500]; Wnt signaling pathway [GO:0016055]","GO:0004629; GO:0005576; GO:0005788; GO:0016055; GO:0030178; GO:0030500; GO:0060348; GO:0090090; GO:0140776; GO:1990697; GO:1990699","endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]","palmitoleyl hydrolase activity [GO:1990699]; phospholipase C activity [GO:0004629]; protein-containing complex destabilizing activity [GO:0140776]"
"799","Porites_compressa_HIv1___RNAseq.g26775.t1",294.289011517382,-11.3528128996553,3.02362964442177,-3.75469691554317,0.000173551357450338,0.00279028878323786,"P00774",2.19e-51,"Chymotrypsin-like elastase family member 2A (EC 3.4.21.71) (Elastase-2) (Elastase-2A)","insulin catabolic process [GO:1901143]; proteolysis [GO:0006508]; regulation of insulin secretion [GO:0050796]; regulation of platelet aggregation [GO:0090330]; response to insulin [GO:0032868]","GO:0004175; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0017171; GO:0032868; GO:0036457; GO:0050796; GO:0090330; GO:1901143","extracellular region [GO:0005576]; extracellular space [GO:0005615]; keratohyalin granule [GO:0036457]","endopeptidase activity [GO:0004175]; serine hydrolase activity [GO:0017171]; serine-type endopeptidase activity [GO:0004252]"
